index,title,artist,release_date,genre,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,emotion,features
146,The Game of Love - Main/Radio Mix,Santana,2007,blues rock,0,0,0.597,0.93,2,-3.23,1,0.0477,0.0776,0.000404,0.0566,0.693,119.788,4,Happy,1
146,The Game of Love - Main/Radio Mix,Michelle Branch,2007,blues rock,0,0,0.597,0.93,2,-3.23,1,0.0477,0.0776,0.000404,0.0566,0.693,119.788,4,Happy,1
147,Beat Of My Drum,POWERS,2015,indie poptimism,0,0,0.774,0.91,4,-2.456,1,0.0722,0.053,9.67E-06,0.095,0.881,120.02,4,Happy,1
148,Stuck In The Middle With You,Stealers Wheel,2009,classic rock,0,68,0.795,0.564,7,-10.482,1,0.0392,0.0934,0.000531,0.0631,0.961,124.166,4,Happy,6
149,If You Wanna Stay,The Griswolds,2014,indie poptimism,0,0,0.543,0.946,5,-3.888,1,0.0391,0.000459,0.000259,0.108,0.221,116.515,4,Happy,1
150,Summer Of '69,Bryan Adams,1984,album rock,0,0,0.508,0.725,2,-10.795,1,0.0344,0.0157,1.26E-06,0.0995,0.741,138.934,4,Happy,1
151,Lightning Bolt,Jake Bugg,2012,modern rock,0,0,0.561,0.846,9,-4.48,1,0.0867,0.0634,0,0.193,0.75,116.168,4,Happy,1
152,I Believe in a Thing Called Love,The Darkness,2003,glam metal,0,69,0.442,0.846,4,-5.214,1,0.0764,0.0538,4.71E-06,0.282,0.622,128.235,4,Happy,5
153,I Gotta Have It,Jace Everett,2006,modern blues rock,0,30,0.533,0.964,4,-4.712,1,0.0878,0.269,6.29E-05,0.0642,0.812,156.149,4,Happy,1
154,American Pie,Don McLean,1988,adult standards,0,68,0.526,0.509,7,-10.893,1,0.0628,0.6,0,0.144,0.497,138.318,4,Happy,3
155,Pretoria Girls,Desmond and the Tutus,2015,cape town indie,0,38,0.553,0.724,2,-6.486,0,0.0359,0.00585,4.72E-05,0.366,0.383,128.024,4,Happy,2
156,Move Your Feet,Junior Senior,2002,danish pop,0,0,0.747,0.904,9,-2.623,1,0.0803,0.046,0.106,0.203,0.846,118.877,4,Happy,1
157,Faith - Remastered,George Michael,1987,soft rock,0,74,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58E-05,0.0662,0.607,95.846,4,Happy,6
158,Restless Year,Ezra Furman,2015,alternative pop,0,0,0.704,0.845,9,-9.516,1,0.0535,0.0383,2.03E-05,0.12,0.623,94.52,4,Happy,1
159,Town Called Malice,The Jam,2006,mod revival,0,0,0.534,0.943,2,-5.898,1,0.0845,0.000855,0.0264,0.0697,0.823,101.754,4,Happy,1
160,Sweet Home Alabama,Lynyrd Skynyrd,1991,album rock,0,0,0.601,0.593,0,-11.685,1,0.0257,0.181,0.000441,0.121,0.902,97.784,4,Happy,1
161,Umbrella,The Baseballs,2010,neo-rockabilly,0,41,0.643,0.879,10,-3.602,1,0.0426,0.438,0,0.107,0.952,106.077,4,Happy,6
162,Moi je joue,Brigitte Bardot,1994,chanson,0,0,0.652,0.742,9,-9.687,0,0.0501,0.41,0.052,0.323,0.736,106.096,4,Happy,2
163,Cake By The Ocean,DNCE,2015,dance pop,1,0,0.771,0.76,4,-5.459,0,0.0514,0.147,0,0.053,0.881,119,4,Happy,0
164,Waterloo,ABBA,2005,europop,0,0,0.441,0.908,2,-6.481,1,0.0425,0.423,2.88E-06,0.325,0.808,147.597,4,Happy,1
165,Ain't No Mountain High Enough - Stereo Version,Marvin Gaye,2000,classic soul,0,0,0.674,0.794,7,-7.361,1,0.0726,0.27,2.47E-06,0.211,0.685,129.292,4,Happy,1
165,Ain't No Mountain High Enough - Stereo Version,Tammi Terrell,2000,classic soul,0,0,0.674,0.794,7,-7.361,1,0.0726,0.27,2.47E-06,0.211,0.685,129.292,4,Happy,1
166,Rock DJ - 2004 Mix,Robbie Williams,2010,dance pop,0,50,0.709,0.768,7,-4.274,1,0.0324,0.0229,0,0.417,0.869,103.036,4,Happy,6
167,Think,Aretha Franklin,2006,classic soul,0,0,0.683,0.659,6,-9.424,1,0.0412,0.164,0,0.248,0.919,109.952,4,Happy,1
168,Smile,Lily Allen,2006,dance pop,1,69,0.632,0.639,5,-5.938,1,0.0259,0.00143,0,0.221,0.733,95.506,4,Happy,4
169,You Can Call Me Al,Paul Simon,2007,classic rock,0,56,0.777,0.725,5,-9.012,1,0.047,0.126,0.0108,0.0917,0.851,128.349,4,Happy,6
170,Walk Like an Egyptian,The Bangles,2010,album rock,0,47,0.716,0.828,11,-13.065,1,0.104,0.0117,2.10E-06,0.301,0.771,103.155,4,Happy,6
171,Sway,Michael Bublé,2003,adult standards,0,71,0.713,0.639,2,-5.529,0,0.0313,0.753,0,0.0878,0.737,125.959,4,Happy,2
172,Lets Twist Again,Chubby Checker,2011,adult standards,0,0,0.634,0.744,3,-5.062,1,0.041,0.0698,0,0.0465,0.967,162.4,4,Happy,1
173,The Look,Roxette,2006,europop,0,53,0.634,0.838,2,-5.363,1,0.0413,0.0531,8.34E-06,0.0522,0.541,95.011,4,Happy,5
174,Barbara Ann,The Beach Boys,1975,baroque pop,0,60,0.581,0.669,6,-3.659,1,0.0385,0.19,0,0.243,0.926,78.073,4,Happy,6
175,All Star,Smash Mouth,2005,alternative rock,0,0,0.73,0.862,11,-5.876,1,0.0313,0.0398,0,0.0818,0.77,104.018,4,Happy,1
176,Can't Stand Me Now,The Libertines,2004,alternative rock,1,1,0.368,0.935,4,-3.204,1,0.0587,0.0111,0.00201,0.0948,0.558,164.425,4,Happy,4
177,Reggae Night,Jimmy Cliff,2011,dub,0,0,0.801,0.757,0,-7.13,1,0.0369,0.301,8.25E-06,0.0708,0.962,109.366,4,Happy,1
178,Don't Go Breaking My Heart,Elton John,2007,glam rock,0,0,0.73,0.858,5,-8.221,1,0.036,0.179,1.54E-06,0.0611,0.765,131.445,4,Happy,1
178,Don't Go Breaking My Heart,Kiki Dee,2007,glam rock,0,0,0.73,0.858,5,-8.221,1,0.036,0.179,1.54E-06,0.0611,0.765,131.445,4,Happy,1
179,All I Wanna Do,Sheryl Crow,1993,lilith,0,0,0.82,0.528,9,-11.179,1,0.0321,0.111,0.0186,0.257,0.931,120.091,4,Happy,1
180,Sir Duke,Stevie Wonder,1976,funk,0,0,0.588,0.568,6,-9.766,1,0.0672,0.16,0,0.0792,0.952,106.938,4,Happy,1
181,Butterfly,Jason Mraz,2008,acoustic pop,0,44,0.718,0.658,10,-7.207,0,0.0665,0.147,0,0.183,0.806,108.105,4,Happy,2
182,Uh La La La,Alexia,2008,bubblegum dance,0,42,0.779,0.589,5,-11.562,1,0.0893,0.289,0.000535,0.331,0.815,92.308,4,Happy,6
183,Pencil Full of Lead,Paolo Nutini,2009,british soul,0,47,0.735,0.767,7,-6.536,1,0.116,0.324,0,0.146,0.833,106.132,4,Happy,6
184,Build Me up Buttercup (Re-Recorded),The Foundations,2007,brill building pop,0,0,0.707,0.814,0,-7.364,1,0.0367,0.158,2.72E-06,0.106,0.922,132.062,4,Happy,1
185,Feel Good Inc.,Gorillaz,2005,alternative hip hop,0,83,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,4,Happy,6
186,Daddy Cool,Boney M.,1976,europop,0,72,0.763,0.777,5,-6.932,0,0.0364,0.281,0.79,0.134,0.929,124.431,4,Happy,2
187,Pack Up,Eliza Doolittle,2010,lilith,0,45,0.712,0.775,11,-6.089,1,0.0572,0.488,0,0.7,0.917,134.902,4,Happy,6
188,Johnny B. Goode,Chuck Berry,1999,blues rock,0,0,0.502,0.931,5,-4.686,1,0.174,0.697,3.92E-06,0.281,0.903,166.407,4,Happy,1
189,Fuck You,CeeLo Green,2010,atl hip hop,1,67,0.69,0.834,0,-5.79,1,0.0566,0.129,0,0.136,0.738,127.43,4,Happy,4
190,Sleeping in My Car - Single Version,Roxette,2006,europop,0,41,0.546,0.85,6,-4.315,1,0.0322,0.0123,0,0.193,0.584,135.162,4,Happy,6
191,Dreaming,Smallpools,2013,electropop,0,32,0.615,0.887,10,-2.924,0,0.0453,0.000527,0,0.0667,0.877,119,4,Happy,2
192,Just Can't Get Enough,Depeche Mode,1981,dance rock,0,71,0.766,0.772,0,-9.362,1,0.0353,0.403,0.0584,0.183,0.919,128.168,4,Happy,5
193,Soul Galore,Jackie Wilson,1966,adult standards,0,28,0.556,0.895,5,-5.093,1,0.0696,0.0985,1.67E-05,0.227,0.559,77.546,4,Happy,1
194,Animal,Miike Snow,2009,alternative dance,0,55,0.763,0.721,1,-6.767,0,0.0986,0.0117,7.69E-06,0.0752,0.657,118.049,4,Happy,2
195,Karma Chameleon,Culture Club,1989,disco,0,66,0.668,0.473,10,-15.402,1,0.0336,0.231,0,0.115,0.962,91.976,4,Happy,6
196,Mercy,Duffy,2008,british soul,0,0,0.793,0.859,0,-3.774,1,0.0332,0.266,0.000356,0.133,0.964,129.912,4,Happy,1
197,Relight My Fire - Single Version,Dan Hartman,2010,disco,0,52,0.759,0.871,0,-7.034,1,0.0391,0.0687,0,0.342,0.871,120.43,4,Happy,5
198,Two Princes,Spin Doctors,1991,alternative rock,0,70,0.543,0.912,7,-10.71,1,0.0601,0.00162,2.10E-06,0.0565,0.836,103.731,4,Happy,6
199,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,1987,dance pop,0,0,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.814,4,Happy,1
200,We're from Barcelona,I'm From Barcelona,2006,swedish alternative rock,0,40,0.59,0.93,5,-4.259,1,0.0374,0.0984,0.00332,0.786,0.954,119.923,4,Happy,6
201,Girls Just Want to Have Fun,Cyndi Lauper,2007,mellow gold,0,63,0.705,0.847,6,-2.588,1,0.0361,0.414,3.21E-06,0.406,0.743,120.527,4,Happy,6
202,I Don't Feel Like Dancin',Scissor Sisters,2006,dance pop,0,56,0.71,0.917,7,-3.385,1,0.0287,0.018,0,0.335,0.83,108.031,4,Happy,6
203,Lemon Tree,Fools Garden,1995,german pop rock,0,0,0.669,0.479,1,-8.849,1,0.0442,0.672,0,0.11,0.679,143.159,4,Happy,1
204,Foundations,Kate Nash,2007,anti-folk,1,50,0.565,0.912,0,-4.036,1,0.056,0.0982,0,0.0839,0.881,84.49,4,Happy,4
205,I Want You Back,The Jackson 5,1969,motown,0,0,0.639,0.548,8,-13.534,1,0.0394,0.29,9.68E-05,0.366,0.887,98.359,4,Happy,1
206,Time to Pretend,MGMT,2008,alternative dance,1,34,0.438,0.94,2,-3.249,1,0.0452,8.74E-05,0.0777,0.3,0.421,100.99,3,Happy,4
207,Stayin' Alive - Remastered Version,Bee Gees,2004,disco,0,0,0.675,0.899,10,-6.124,0,0.0418,0.0696,0.000139,0.33,0.91,103.683,4,Happy,2
208,Mr. Pitiful,Matt Costa,2007,neo mellow,0,26,0.76,0.714,0,-7.134,1,0.0274,0.175,0,0.0778,0.774,110.007,4,Happy,5
209,Footloose,Kenny Loggins,2007,album rock,0,48,0.594,0.927,2,-2.691,1,0.0675,0.0719,5.00E-05,0.079,0.648,173.927,4,Happy,5
210,Movin' on Up,Primal Scream,1991,alternative rock,0,63,0.523,0.76,5,-12.437,1,0.0325,0.103,0.00068,0.0666,0.581,94.267,4,Happy,6
211,"Could You Be Loved - 12"" Mix",Bob Marley & The Wailers,1980,reggae,0,0,0.874,0.793,7,-7.979,1,0.0945,0.274,0.000219,0.123,0.791,102.938,4,Happy,1
212,Reflections,MisterWives,2015,electropop,0,0,0.682,0.681,2,-5.435,1,0.0291,0.0201,0.0162,0.101,0.577,111.037,4,Happy,1
213,You Never Can Tell - 1964 Single Version / Mono,Chuck Berry,2007,blues rock,0,0,0.573,0.837,0,-10.224,1,0.0977,0.72,3.24E-05,0.242,0.929,157.138,4,Happy,1
214,You Only Live Once,The Strokes,2006,alternative rock,0,71,0.63,0.908,11,-2.42,1,0.0326,0.0238,0.592,0.116,0.968,120.522,4,Happy,6
215,It's a Beautiful Day,Michael Bublé,2013,adult standards,0,68,0.532,0.795,1,-3.979,1,0.0358,0.0559,0,0.295,0.78,143.837,4,Happy,5
216,Gettin' Jiggy Wit It,Will Smith,1997,hip hop,0,71,0.881,0.874,6,-4.505,1,0.139,0.0175,1.14E-06,0.154,0.858,107.891,4,Happy,6
217,What You Know,Two Door Cinema Club,2010,alternative dance,0,2,0.55,0.753,6,-4.003,0,0.0407,0.000665,7.74E-06,0.0921,0.841,139.048,4,Happy,2
218,S.O.B.,Nathaniel Rateliff & The Night Sweats,2015,modern blues rock,0,0,0.701,0.595,1,-6.484,1,0.0447,0.264,0.00421,0.449,0.115,109.991,4,Happy,1
219,A Little Less Conversation - JXL Radio Edit Remix,Elvis Presley,2017,rock-and-roll,0,38,0.578,0.97,4,-5.762,0,0.0485,0.000135,0.202,0.173,0.689,114.99,4,Happy,2
219,A Little Less Conversation - JXL Radio Edit Remix,Junkie XL,2017,rock-and-roll,0,38,0.578,0.97,4,-5.762,0,0.0485,0.000135,0.202,0.173,0.689,114.99,4,Happy,2
220,Alright,Supergrass,1995,alternative rock,0,72,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,4,Happy,2
221,Black Or White,Michael Jackson,2004,pop,0,0,0.767,0.895,9,-3.633,1,0.0871,0.177,0.0253,0.0683,0.884,114.789,4,Happy,1
222,Rolling in the Deep,Adele,2011,british soul,1,5,0.73,0.77,8,-5.114,1,0.0298,0.138,0,0.0473,0.507,104.948,4,Surprise,4
223,"Tempo (feat. Sevn Alias, Bko & Boef)",Jairzinho,2017,dutch hip hop,0,42,0.861,0.881,9,-5.411,0,0.168,0.137,0.00379,0.0938,0.834,122.945,4,Surprise,2
223,"Tempo (feat. Sevn Alias, Bko & Boef)",Sevn Alias,2017,dutch hip hop,0,42,0.861,0.881,9,-5.411,0,0.168,0.137,0.00379,0.0938,0.834,122.945,4,Surprise,2
223,"Tempo (feat. Sevn Alias, Bko & Boef)",BKO,2017,dutch hip hop,0,42,0.861,0.881,9,-5.411,0,0.168,0.137,0.00379,0.0938,0.834,122.945,4,Surprise,2
223,"Tempo (feat. Sevn Alias, Bko & Boef)",Boef,2017,dutch hip hop,0,42,0.861,0.881,9,-5.411,0,0.168,0.137,0.00379,0.0938,0.834,122.945,4,Surprise,2
224,Energie,Ronnie Flex,2017,dutch hip hop,0,58,0.848,0.598,11,-7.087,1,0.214,0.102,0,0.151,0.678,100.001,4,Surprise,6
224,Energie,Frenna,2017,dutch hip hop,0,58,0.848,0.598,11,-7.087,1,0.214,0.102,0,0.151,0.678,100.001,4,Surprise,6
225,9 to 5,Dolly Parton,1980,classic country pop,0,76,0.554,0.783,6,-5.852,1,0.0457,0.416,1.54E-06,0.631,0.813,105.39,4,Surprise,6
226,Hello,Adele,2015,british soul,0,4,0.47,0.431,5,-6.129,0,0.0342,0.329,0,0.0854,0.289,157.98,4,Surprise,2
227,Diamonds,Rihanna,2012,barbadian pop,0,76,0.564,0.71,11,-4.92,0,0.0461,0.00125,0,0.109,0.393,91.972,4,Surprise,2
228,Hangover,Taio Cruz,2011,dance pop,1,0,0.599,0.885,3,-3.232,1,0.0463,0.00892,0,0.0699,0.576,128.048,4,Surprise,4
228,Hangover,Flo Rida,2011,dance pop,1,0,0.599,0.885,3,-3.232,1,0.0463,0.00892,0,0.0699,0.576,128.048,4,Surprise,4
229,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,2011,dance pop,0,82,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,4,Surprise,6
229,Stereo Hearts (feat. Adam Levine),Adam Levine,2011,dance pop,0,82,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,4,Surprise,6
230,The Monster,Eminem,2013,detroit hip hop,1,76,0.781,0.853,1,-3.68,0,0.0715,0.0525,0,0.12,0.624,110.049,4,Surprise,0
230,The Monster,Rihanna,2013,detroit hip hop,1,76,0.781,0.853,1,-3.68,0,0.0715,0.0525,0,0.12,0.624,110.049,4,Surprise,0
231,I Want It That Way,Backstreet Boys,2013,boy band,0,0,0.683,0.687,6,-5.833,0,0.0274,0.24,0,0.131,0.502,99.035,4,Surprise,2
232,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,1983,art rock,0,82,0.692,0.711,0,-7.498,0,0.0317,0.225,0,0.12,0.875,125.135,4,Surprise,2
232,Sweet Dreams (Are Made of This) - Remastered,Annie Lennox,1983,art rock,0,82,0.692,0.711,0,-7.498,0,0.0317,0.225,0,0.12,0.875,125.135,4,Surprise,2
232,Sweet Dreams (Are Made of This) - Remastered,Dave Stewart,1983,art rock,0,82,0.692,0.711,0,-7.498,0,0.0317,0.225,0,0.12,0.875,125.135,4,Surprise,2
233,Price Tag,Jessie J,2011,dance pop,0,74,0.636,0.831,5,-3.945,1,0.182,0.0294,3.85E-06,0.272,0.668,175.015,4,Surprise,6
233,Price Tag,B.o.B,2011,dance pop,0,74,0.636,0.831,5,-3.945,1,0.182,0.0294,3.85E-06,0.272,0.668,175.015,4,Surprise,6
234,Firework,Katy Perry,2010,dance pop,0,72,0.638,0.832,8,-5.039,1,0.049,0.141,0,0.113,0.648,124.071,4,Surprise,6
235,It Wasn't Me,Shaggy,2008,pop rap,0,62,0.852,0.604,0,-4.569,1,0.0642,0.0503,0,0.327,0.667,94.762,4,Surprise,5
235,It Wasn't Me,Rik Rok,2008,pop rap,0,62,0.852,0.604,0,-4.569,1,0.0642,0.0503,0,0.327,0.667,94.762,4,Surprise,5
236,Irreplaceable,Beyoncé,2007,dance pop,0,71,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46E-06,0.167,0.509,175.868,4,Surprise,2
237,I Know You Want Me (Calle Ocho),Pitbull,2009,dance pop,0,69,0.82,0.731,9,-6.02,1,0.159,0.0133,1.94E-05,0.131,0.793,127.076,4,Surprise,6
238,Halo,Beyoncé,2008,dance pop,0,77,0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983,4,Surprise,2
239,Welcome To St. Tropez - DJ Antoine vs Mad Mark Radio Edit,DJ Antoine,2012,dance pop,0,0,0.775,0.76,0,-4.847,0,0.126,0.00573,0,0.341,0.766,124.977,4,Surprise,2
239,Welcome To St. Tropez - DJ Antoine vs Mad Mark Radio Edit,Timati,2012,dance pop,0,0,0.775,0.76,0,-4.847,0,0.126,0.00573,0,0.341,0.766,124.977,4,Surprise,2
239,Welcome To St. Tropez - DJ Antoine vs Mad Mark Radio Edit,Kalenna,2012,dance pop,0,0,0.775,0.76,0,-4.847,0,0.126,0.00573,0,0.341,0.766,124.977,4,Surprise,2
239,Welcome To St. Tropez - DJ Antoine vs Mad Mark Radio Edit,Mad Mark,2012,dance pop,0,0,0.775,0.76,0,-4.847,0,0.126,0.00573,0,0.341,0.766,124.977,4,Surprise,2
240,Replay,Iyaz,2009,dance pop,0,73,0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,4,Surprise,6
241,Breaking Free,Troy,2006,hollywood,0,55,0.583,0.584,0,-6.453,0,0.0363,0.0374,0,0.141,0.345,107.937,4,Surprise,2
241,Breaking Free,Gabriella,2006,hollywood,0,55,0.583,0.584,0,-6.453,0,0.0363,0.0374,0,0.141,0.345,107.937,4,Surprise,2
242,Magic in the Air (feat. Ahmed Chawki),Magic System,2014,afropop,0,68,0.621,0.907,2,-3.923,1,0.0474,0.091,0,0.067,0.884,128.056,4,Surprise,5
242,Magic in the Air (feat. Ahmed Chawki),Chawki,2014,afropop,0,68,0.621,0.907,2,-3.923,1,0.0474,0.091,0,0.067,0.884,128.056,4,Surprise,5
243,Rood - Single Version,Marco Borsato,2006,dutch cabaret,0,51,0.46,0.831,5,-6.44,1,0.0514,0.00641,1.28E-05,0.0797,0.191,137.989,4,Surprise,5
244,I Will Survive - Extended Version,Gloria Gaynor,2001,disco,0,38,0.77,0.692,0,-10.944,1,0.0533,0.0129,0.0192,0.34,0.65,115.953,4,Surprise,5
245,It's Raining Men - Single Version,The Weather Girls,2006,disco,0,36,0.727,0.756,5,-11.699,0,0.0591,0.33,0.000199,0.702,0.721,136.349,4,Surprise,2
246,When I Was Your Man,Bruno Mars,2012,dance pop,0,84,0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,4,Surprise,3
247,Just the Way You Are,Bruno Mars,2010,dance pop,0,78,0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,4,Surprise,6
248,Grenade,Bruno Mars,2010,dance pop,0,78,0.704,0.558,2,-7.273,0,0.0542,0.148,0,0.107,0.245,110.444,4,Surprise,2
249,Space for Two,Mr. Probz,2018,dutch hip hop,0,0,0.477,0.6,4,-6.363,1,0.0835,0.466,0,0.0688,0.486,159.972,4,Surprise,1
250,Better Now,Post Malone,2018,dfw rap,1,81,0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,4,Surprise,4
251,Summer Nights - From “Grease” Soundtrack,John Travolta,1998,hollywood,0,0,0.747,0.657,2,-9.449,1,0.0548,0.641,1.76E-05,0.0874,0.657,124.324,4,Surprise,1
251,Summer Nights - From “Grease” Soundtrack,Olivia Newton-John,1998,hollywood,0,0,0.747,0.657,2,-9.449,1,0.0548,0.641,1.76E-05,0.0874,0.657,124.324,4,Surprise,1
252,"You're The One That I Want - From ""Grease"" Original Motion Picture Soundtrack",John Travolta,1998,hollywood,0,0,0.762,0.608,0,-11.36,1,0.0644,0.294,0.00148,0.117,0.841,106.931,4,Surprise,1
252,"You're The One That I Want - From ""Grease"" Original Motion Picture Soundtrack",Olivia Newton-John,1998,hollywood,0,0,0.762,0.608,0,-11.36,1,0.0644,0.294,0.00148,0.117,0.841,106.931,4,Surprise,1
253,Where Is The Love?,Black Eyed Peas,2003,dance pop,0,61,0.834,0.699,5,-3.222,1,0.196,0.111,0,0.131,0.803,94.069,4,Surprise,6
254,Feesttent,Kraantje Pappie,2014,dutch hip hop,0,55,0.714,0.927,7,-2.996,1,0.319,0.132,0,0.686,0.797,172.022,4,Surprise,6
254,Feesttent,MC Jiggy Djé,2014,dutch hip hop,0,55,0.714,0.927,7,-2.996,1,0.319,0.132,0,0.686,0.797,172.022,4,Surprise,6
255,Billionaire (feat. Bruno Mars),Travie McCoy,2010,dance pop,1,72,0.633,0.673,6,-6.403,0,0.258,0.297,0,0.206,0.659,86.776,4,Surprise,0
255,Billionaire (feat. Bruno Mars),Bruno Mars,2010,dance pop,1,72,0.633,0.673,6,-6.403,0,0.258,0.297,0,0.206,0.659,86.776,4,Surprise,0
256,I'm Yours,Jason Mraz,2008,acoustic pop,0,81,0.686,0.457,11,-8.322,1,0.0468,0.595,0,0.105,0.718,150.953,4,Surprise,6
257,Mambo No. 5 (a Little Bit of...),Lou Bega,1999,latin pop,0,76,0.622,0.807,5,-6.752,0,0.408,0.103,0,0.306,0.892,174.06,4,Surprise,2
258,Summer Jam 2003 - Remix,The Underdog Project,2003,slap house,0,58,0.784,0.804,9,-8.024,0,0.112,0.21,0.000359,0.101,0.817,130.03,4,Surprise,2
259,Blurred Lines,Robin Thicke,2013,dance pop,0,56,0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78E-05,0.0783,0.881,120,4,Surprise,6
259,Blurred Lines,T.I.,2013,dance pop,0,56,0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78E-05,0.0783,0.881,120,4,Surprise,6
259,Blurred Lines,Pharrell Williams,2013,dance pop,0,56,0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78E-05,0.0783,0.881,120,4,Surprise,6
260,Sonnentanz,Klangkarussell,2014,austrian pop,0,61,0.646,0.359,5,-10.388,0,0.155,0.247,0.914,0.0872,0.154,119.885,4,Surprise,2
261,La Camisa Negra,Juanes,2005,colombian pop,0,0,0.751,0.73,6,-4.398,0,0.0312,0.0868,0,0.0757,0.968,97.014,4,Surprise,2
262,Mas Que Nada - Radio Edit,Sérgio Mendes,2006,bossa nova,0,55,0.761,0.868,5,-6.061,0,0.0667,0.0245,1.12E-06,0.11,0.963,100.037,4,Surprise,2
262,Mas Que Nada - Radio Edit,Black Eyed Peas,2006,bossa nova,0,55,0.761,0.868,5,-6.061,0,0.0667,0.0245,1.12E-06,0.11,0.963,100.037,4,Surprise,2
263,Nervous,Shawn Mendes,2018,canadian pop,0,0,0.841,0.622,0,-6.763,1,0.0756,0.041,0,0.126,0.738,121.988,4,Surprise,1
264,We Can Do Better,Matt Simons,2018,neo-singer-songwriter,0,1,0.629,0.686,8,-4.851,1,0.0626,0.0365,2.37E-05,0.0709,0.731,91.05,4,Surprise,1
265,One Kiss (with Dua Lipa),Calvin Harris,2018,dance pop,0,81,0.791,0.862,9,-3.24,0,0.11,0.037,2.19E-05,0.0814,0.592,123.994,4,Surprise,2
265,One Kiss (with Dua Lipa),Dua Lipa,2018,dance pop,0,81,0.791,0.862,9,-3.24,0,0.11,0.037,2.19E-05,0.0814,0.592,123.994,4,Surprise,2
266,Youngblood,5 Seconds of Summer,2018,boy band,0,81,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,4,Surprise,2
267,Hey Meisje,Esko,2018,dutch hip hop,1,55,0.756,0.808,1,-2.557,0,0.073,0.329,0.0183,0.0652,0.889,95.087,4,Surprise,0
267,Hey Meisje,Josylvio,2018,dutch hip hop,1,55,0.756,0.808,1,-2.557,0,0.073,0.329,0.0183,0.0652,0.889,95.087,4,Surprise,0
267,Hey Meisje,Hansie,2018,dutch hip hop,1,55,0.756,0.808,1,-2.557,0,0.073,0.329,0.0183,0.0652,0.889,95.087,4,Surprise,0
268,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,2018,pop,1,75,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,4,Surprise,4
268,Girls Like You (feat. Cardi B) - Cardi B Version,Cardi B,2018,pop,1,75,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,4,Surprise,4
269,La Cintura,Alvaro Soler,2018,latin pop,0,1,0.702,0.844,6,-4.054,0,0.0769,0.0294,0,0.38,0.786,100.043,4,Surprise,2
270,Leave a Light On,Tom Walker,2017,indie anthem-folk,0,73,0.586,0.624,5,-5.946,1,0.113,0.0153,1.78E-06,0.133,0.267,68.976,4,Surprise,6
271,I Like It,Cardi B,2018,dance pop,1,80,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,4,Surprise,0
271,I Like It,Bad Bunny,2018,dance pop,1,80,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,4,Surprise,0
271,I Like It,J Balvin,2018,dance pop,1,80,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,4,Surprise,0
272,Te Boté - Remix,Nio Garcia,2018,latin,1,77,0.903,0.675,11,-3.445,0,0.214,0.542,1.28E-05,0.0595,0.442,96.507,4,Surprise,0
272,Te Boté - Remix,Casper Magico,2018,latin,1,77,0.903,0.675,11,-3.445,0,0.214,0.542,1.28E-05,0.0595,0.442,96.507,4,Surprise,0
272,Te Boté - Remix,Bad Bunny,2018,latin,1,77,0.903,0.675,11,-3.445,0,0.214,0.542,1.28E-05,0.0595,0.442,96.507,4,Surprise,0
272,Te Boté - Remix,Darell,2018,latin,1,77,0.903,0.675,11,-3.445,0,0.214,0.542,1.28E-05,0.0595,0.442,96.507,4,Surprise,0
272,Te Boté - Remix,Ozuna,2018,latin,1,77,0.903,0.675,11,-3.445,0,0.214,0.542,1.28E-05,0.0595,0.442,96.507,4,Surprise,0
272,Te Boté - Remix,Nicky Jam,2018,latin,1,77,0.903,0.675,11,-3.445,0,0.214,0.542,1.28E-05,0.0595,0.442,96.507,4,Surprise,0
